Iteration,Interval,Density
245000,14;14.5,0.00156739
245000,14.5;15,0.000731467
245000,15;15.5,0
245000,15.5;16,0
246000,0;0.5,0
246000,0.5;1,28.3751
246000,1;1.5,177.215
246000,1.5;2,109.739
246000,2;2.5,117.754
246000,2.5;3,97.6547
246000,3;3.5,92.4101
246000,3.5;4,81.977
246000,4;4.5,72.9531
246000,4.5;5,64.0825
246000,5;5.5,57.3708
246000,5.5;6,48.1746
246000,6;6.5,42.021
246000,6.5;7,34.8523
246000,7;7.5,29.2986
246000,7.5;8,23.411
246000,8;8.5,18.3809
246000,8.5;9,13.6496
246000,9;9.5,9.34845
246000,9.5;10,5.93713
246000,10;10.5,3.71521
246000,10.5;11,2.11778
246000,11;11.5,1.16679
246000,11.5;12,0.595895
246000,12;12.5,0.254507
246000,12.5;13,0.116491
246000,13;13.5,0.0326317
246000,13.5;14,0.0101006
246000,14;14.5,0.00156739
246000,14.5;15,0.00146293
246000,15;15.5,0
246000,15.5;16,0
247000,0;0.5,0
247000,0.5;1,34.6503
247000,1;1.5,176.712
247000,1.5;2,111.082
247000,2;2.5,117.973
247000,2.5;3,99.5016
247000,3;3.5,93.2673
247000,3.5;4,82.8472
247000,4;4.5,73.1379
247000,4.5;5,64.9
247000,5;5.5,56.8861
247000,5.5;6,49.1272
247000,6;6.5,41.8785
247000,6.5;7,35.191
247000,7;7.5,29.4712
247000,7.5;8,23.3368
247000,8;8.5,18.3015
247000,8.5;9,13.5062
247000,9;9.5,9.10484
247000,9.5;10,5.91035
247000,10;10.5,3.45471
247000,10.5;11,2.04343
247000,11;11.5,1.09638
247000,11.5;12,0.547485
247000,12;12.5,0.249204
247000,12.5;13,0.078313
247000,13;13.5,0.035351
247000,13.5;14,0.0092589
247000,14;14.5,0.00235108
247000,14.5;15,0.00146293
247000,15;15.5,0
247000,15.5;16,0
248000,0;0.5,0
248000,0.5;1,30.5577
248000,1;1.5,181.437
248000,1.5;2,112.682
248000,2;2.5,120.979
248000,2.5;3,102.293
248000,3;3.5,95.6283
248000,3.5;4,83.4236
248000,4;4.5,75.7959
248000,4.5;5,64.6392
248000,5;5.5,58.4152
248000,5.5;6,49.3196
248000,6;6.5,42.0902
248000,6.5;7,35.7427
248000,7;7.5,28.8961
248000,7.5;8,23.411
248000,8;8.5,17.8059
248000,8.5;9,13.0365
248000,9;9.5,8.76638
248000,9.5;10,5.57224
248000,10;10.5,3.36384
248000,10.5;11,1.9195
248000,11;11.5,1.02345
248000,11.5;12,0.493313
248000,12;12.5,0.218451
248000,12.5;13,0.0822287
248000,13;13.5,0.0271931
248000,13.5;14,0.00505031
248000,14;14.5,0.00235108
248000,14.5;15,0
248000,15;15.5,0
248000,15.5;16,0
249000,0;0.5,0
249000,0.5;1,35.196
249000,1;1.5,175.506
249000,1.5;2,112.733
249000,2;2.5,115.781
249000,2.5;3,100.047
249000,3;3.5,92.5004
249000,3.5;4,81.9092
249000,4;4.5,73.49
249000,4.5;5,63.9486
249000,5;5.5,57.1804
249000,5.5;6,48.9347
249000,6;6.5,42.0291
249000,6.5;7,35.3691
249000,7;7.5,29.2109
249000,7.5;8,23.5726
249000,8;8.5,18.5048
249000,8.5;9,13.5768
249000,9;9.5,9.0881
249000,9.5;10,5.8049
249000,10;10.5,3.50772
249000,10.5;11,2.06683
249000,11;11.5,1.14667
249000,11.5;12,0.54518
249000,12;12.5,0.248144
249000,12.5;13,0.0881022
249000,13;13.5,0.0344445
249000,13.5;14,0.0117841
249000,14;14.5,0.00235108
249000,14.5;15,0.000731467
249000,15;15.5,0
249000,15.5;16,0
250000,0;0.5,0
250000,0.5;1,29.1936
250000,1;1.5,182.04
250000,1.5;2,113.662
250000,2;2.5,117.785
250000,2.5;3,99.8374
250000,3;3.5,92.9966
250000,3.5;4,81.0165
250000,4;4.5,73.2435
250000,4.5;5,63.5821
250000,5;5.5,56.7765
250000,5.5;6,48.8385
250000,6;6.5,42.5789
250000,6.5;7,35.3132
250000,7;7.5,30.1461
250000,7.5;8,23.4587
250000,8;8.5,18.4955
250000,8.5;9,13.3025
250000,9;9.5,9.16807
250000,9.5;10,5.7346
250000,10;10.5,3.59253
250000,10.5;11,1.9911
250000,11;11.5,1.06997
250000,11.5;12,0.517518
250000,12;12.5,0.201484
250000,12.5;13,0.0861443
250000,13;13.5,0.0253802
250000,13.5;14,0.00673375
250000,14;14.5,0.000783693
250000,14.5;15,0
250000,15;15.5,0
250000,15.5;16,0
251000,0;0.5,0
251000,0.5;1,31.3763
251000,1;1.5,180.632
251000,1.5;2,113.353
251000,2;2.5,120.603
251000,2.5;3,101.579
251000,3;3.5,93.132
251000,3.5;4,83.5027
251000,4;4.5,73.4196
251000,4.5;5,65.0762
251000,5;5.5,57.4227
251000,5.5;6,49.1608
251000,6;6.5,42.587
251000,6.5;7,35.4808
251000,7;7.5,29.2896
251000,7.5;8,23.4163
251000,8;8.5,18.1378
251000,8.5;9,13.0739
251000,9;9.5,8.97467
251000,9.5;10,5.62078
251000,10;10.5,3.40473
251000,10.5;11,1.95117
251000,11;11.5,1.05614
251000,11.5;12,0.535959
251000,12;12.5,0.218451
251000,12.5;13,0.0871233
251000,13;13.5,0.0299124
251000,13.5;14,0.0126258
251000,14;14.5,0.00156739
251000,14.5;15,0.000731467
251000,15;15.5,0
251000,15.5;16,0
252000,0;0.5,0
252000,0.5;1,34.9231
252000,1;1.5,177.516
252000,1.5;2,114.179
252000,2;2.5,116.971
252000,2.5;3,98.6831
252000,3;3.5,91.7785
252000,3.5;4,79.8638
252000,4;4.5,72.7155
252000,4.5;5,63.4341
252000,5;5.5,56.1706
252000,5.5;6,48.5451
252000,6;6.5,42.1961
252000,6.5;7,35.7427
252000,7;7.5,29.4227
252000,7.5;8,24.2454
252000,8;8.5,18.5983
252000,8.5;9,13.8054
252000,9;9.5,9.15505
252000,9.5;10,5.79486
252000,10;10.5,3.60768
252000,10.5;11,2.03654
252000,11;11.5,1.10644
252000,11.5;12,0.534807
252000,12;12.5,0.233298
252000,12.5;13,0.0871233
252000,13;13.5,0.0280995
252000,13.5;14,0.00757547
252000,14;14.5,0.00156739
252000,14.5;15,0
252000,15;15.5,0
252000,15.5;16,0
253000,0;0.5,0
253000,0.5;1,31.9219
253000,1;1.5,180.934
253000,1.5;2,109.223
253000,2;2.5,115.907
253000,2.5;3,98.0534
253000,3;3.5,92.1545
253000,3.5;4,79.6264
253000,4;4.5,72.029
253000,4.5;5,63.0465
253000,5;5.5,55.784
253000,5.5;6,48.8145
253000,6;6.5,42.1065
253000,6.5;7,35.6135
253000,7;7.5,29.3561
253000,7.5;8,24.1448
253000,8;8.5,18.6474
253000,8.5;9,13.9738
253000,9;9.5,9.35403
253000,9.5;10,5.8752
253000,10;10.5,3.75005
253000,10.5;11,2.05031
253000,11;11.5,1.16302
253000,11.5;12,0.517518
253000,12;12.5,0.227995
253000,12.5;13,0.0939757
253000,13;13.5,0.0271931
253000,13.5;14,0.0101006
253000,14;14.5,0.00235108
253000,14.5;15,0
253000,15;15.5,0
253000,15.5;16,0
254000,0;0.5,0
254000,0.5;1,31.1034
254000,1;1.5,176.31
254000,1.5;2,111.804
254000,2;2.5,118.067
254000,2.5;3,100.026
254000,3;3.5,93.5681
254000,3.5;4,82.2031
254000,4;4.5,73.8244
254000,4.5;5,64.6886
254000,5;5.5,57.1227
254000,5.5;6,48.9059
254000,6;6.5,42.3264
254000,6.5;7,35.1561
254000,7;7.5,29.5166
254000,7.5;8,23.2839
254000,8;8.5,18.4417
254000,8.5;9,13.4438
254000,9;9.5,9.27965
254000,9.5;10,5.65091
254000,10;10.5,3.50772
254000,10.5;11,1.99661
254000,11;11.5,1.0574
254000,11.5;12,0.515213
254000,12;12.5,0.212089
254000,12.5;13,0.0881022
254000,13;13.5,0.0299124
254000,13.5;14,0.00673375
254000,14;14.5,0.00156739
254000,14.5;15,0
254000,15;15.5,0
254000,15.5;16,0
255000,0;0.5,0
255000,0.5;1,37.1058
255000,1;1.5,179.225
255000,1.5;2,110.772
255000,2;2.5,117.19
255000,2.5;3,100.719
255000,3;3.5,92.5154
255000,3.5;4,82.802
255000,4;4.5,72.8299
255000,4.5;5,65.5765
255000,5;5.5,56.413
255000,5.5;6,49.3869
255000,6;6.5,41.8174
255000,6.5;7,35.3272
255000,7;7.5,29.3743
255000,7.5;8,23.3607
255000,8;8.5,18.7316
255000,8.5;9,13.2609
255000,9;9.5,9.20898
255000,9.5;10,5.67769
255000,10;10.5,3.50318
255000,10.5;11,1.9732
255000,11;11.5,1.11649
255000,11.5;12,0.51867
255000,12;12.5,0.233298
255000,12.5;13,0.0929967
255000,13;13.5,0.0326317
255000,13.5;14,0.0143092
255000,14;14.5,0.00391846
255000,14.5;15,0
255000,15;15.5,0.000684292
255000,15.5;16,0
256000,0;0.5,0
256000,0.5;1,28.9207
256000,1;1.5,181.236
256000,1.5;2,113.972
256000,2;2.5,118.474
256000,2.5;3,103.384
256000,3;3.5,93.3124
256000,3.5;4,84.1694
256000,4;4.5,75.347
256000,4.5;5,65.1748
256000,5;5.5,58.0632
256000,5.5;6,48.8241
256000,6;6.5,42.7092
256000,6.5;7,35.383
256000,7;7.5,29.0353
256000,7.5;8,23.0402
256000,8;8.5,18.243
256000,8.5;9,13.13
256000,9;9.5,8.80172
256000,9.5;10,5.73293
256000,10;10.5,3.27751
256000,10.5;11,1.89471
256000,11;11.5,1.02848
256000,11.5;12,0.49216
256000,12;12.5,0.217391
256000,12.5;13,0.078313
256000,13;13.5,0.035351
256000,13.5;14,0.00757547
256000,14;14.5,0.00313477
256000,14.5;15,0
256000,15;15.5,0
256000,15.5;16,0
257000,0;0.5,0
257000,0.5;1,26.4652
257000,1;1.5,183.749
257000,1.5;2,109.223
257000,2;2.5,119.789
257000,2.5;3,99.8374
257000,3;3.5,92.9665
257000,3.5;4,82.8133
257000,4;4.5,72.9091
257000,4.5;5,65.3863
257000,5;5.5,56.6669
257000,5.5;6,48.9973
257000,6;6.5,42.1839
257000,6.5;7,35.39
257000,7;7.5,29.0081
257000,7.5;8,23.6494
257000,8;8.5,18.243
257000,8.5;9,13.3233
257000,9;9.5,9.19782
257000,9.5;10,5.74297
257000,10;10.5,3.56527
257000,10.5;11,2.00212
257000,11;11.5,1.14541
257000,11.5;12,0.520976
257000,12;12.5,0.2386
257000,12.5;13,0.079292
257000,13;13.5,0.0253802
257000,13.5;14,0.00589203
257000,14;14.5,0.00235108
257000,14.5;15,0
257000,15;15.5,0
257000,15.5;16,0
258000,0;0.5,0
258000,0.5;1,29.7392
258000,1;1.5,182.341
258000,1.5;2,109.378
258000,2;2.5,119.476
258000,2.5;3,99.8584
258000,3;3.5,95.2975
258000,3.5;4,83.4462
258000,4;4.5,74.6869
258000,4.5;5,65.9853
258000,5;5.5,56.7823
258000,5.5;6,49.9835
258000,6;6.5,41.4753
258000,6.5;7,35.1875
258000,7;7.5,29.0383
258000,7.5;8,23.2335
258000,8;8.5,18.049
258000,8.5;9,13.3191
258000,9;9.5,9.02674
258000,9.5;10,5.67434
258000,10;10.5,3.48954
258000,10.5;11,1.92914
258000,11;11.5,1.10392
258000,11.5;12,0.519823
258000,12;12.5,0.233298
258000,12.5;13,0.0871233
258000,13;13.5,0.0335381
258000,13.5;14,0.0092589
258000,14;14.5,0.00313477
258000,14.5;15,0.00146293
258000,15;15.5,0
258000,15.5;16,0
259000,0;0.5,0
259000,0.5;1,28.9207
259000,1;1.5,179.024
259000,1.5;2,112.269
259000,2;2.5,118.349
259000,2.5;3,100.194
259000,3;3.5,92.5004
259000,3.5;4,81.8753
259000,4;4.5,73.754
259000,4.5;5,64.4348
259000,5;5.5,56.5111
259000,5.5;6,49.5072
259000,6;6.5,41.8499
259000,6.5;7,36.1581
259000,7;7.5,29.0262
259000,7.5;8,23.5858
259000,8;8.5,18.1729
259000,8.5;9,13.4937
259000,9;9.5,9.11414
259000,9.5;10,5.7279
259000,10;10.5,3.52287
259000,10.5;11,2.02139
259000,11;11.5,1.11649
259000,11.5;12,0.525586
259000,12;12.5,0.223754
259000,12.5;13,0.0802709
259000,13;13.5,0.0317252
259000,13.5;14,0.0101006
259000,14;14.5,0
259000,14.5;15,0.000731467
259000,15;15.5,0
259000,15.5;16,0
260000,0;0.5,0
260000,0.5;1,33.559
260000,1;1.5,179.024
260000,1.5;2,111.288
260000,2;2.5,118.568
260000,2.5;3,101.852
260000,3;3.5,92.0191
260000,3.5;4,83.7513
260000,4;4.5,73.8772
260000,4.5;5,65.4779
260000,5;5.5,56.5976
260000,5.5;6,49.7381
260000,6;6.5,42.0169
260000,6.5;7,35.4424
260000,7;7.5,28.9717
260000,7.5;8,23.2839
260000,8;8.5,18.1448
260000,8.5;9,13.2942
260000,9;9.5,8.92074
260000,9.5;10,5.77142
260000,10;10.5,3.49863
260000,10.5;11,2.02277
260000,11;11.5,1.10141
260000,11.5;12,0.539417
260000,12;12.5,0.244963
260000,12.5;13,0.0998491
260000,13;13.5,0.0344445
260000,13.5;14,0.0159927
260000,14;14.5,0.00313477
260000,14.5;15,0.000731467
260000,15;15.5,0
260000,15.5;16,0
261000,0;0.5,0
261000,0.5;1,34.9231
261000,1;1.5,181.236
261000,1.5;2,113.559
261000,2;2.5,119.664
261000,2.5;3,102.125
261000,3;3.5,93.9891
261000,3.5;4,82.3839
261000,4;4.5,74.4229
261000,4.5;5,65.3087
261000,5;5.5,56.7476
261000,5.5;6,49.4832
261000,6;6.5,42.2124
261000,6.5;7,35.4249
261000,7;7.5,29.6437
261000,7.5;8,23.3474
261000,8;8.5,18.3739
261000,8.5;9,12.8308
261000,9;9.5,9.1253
261000,9.5;10,5.4082
261000,10;10.5,3.38504
261000,10.5;11,1.98284
261000,11;11.5,1.05363
261000,11.5;12,0.531349
261000,12;12.5,0.221633
261000,12.5;13,0.0812498
261000,13;13.5,0.0335381
261000,13.5;14,0.0117841
261000,14;14.5,0.00235108
261000,14.5;15,0.000731467
261000,15;15.5,0
261000,15.5;16,0
262000,0;0.5,0
262000,0.5;1,27.8294
262000,1;1.5,181.839
262000,1.5;2,112.269
262000,2;2.5,118.38
262000,2.5;3,101.306
262000,3;3.5,94.1546
262000,3.5;4,84.1581
262000,4;4.5,74.1765
262000,4.5;5,65.3933
262000,5;5.5,58.1613
262000,5.5;6,48.699
262000,6;6.5,42.306
262000,6.5;7,35.1037
262000,7;7.5,28.9748
262000,7.5;8,23.0322
262000,8;8.5,18.0537
262000,8.5;9,13.263
262000,9;9.5,9.00256
262000,9.5;10,5.59734
262000,10;10.5,3.52589
262000,10.5;11,2.02002
262000,11;11.5,1.12152
262000,11.5;12,0.510602
262000,12;12.5,0.243902
262000,12.5;13,0.0881022
262000,13;13.5,0.0362574
262000,13.5;14,0.00757547
262000,14;14.5,0.00235108
262000,14.5;15,0.000731467
262000,15;15.5,0
262000,15.5;16,0
263000,0;0.5,0
263000,0.5;1,30.0121
263000,1;1.5,183.648
263000,1.5;2,109.894
263000,2;2.5,119.257
263000,2.5;3,101.265
263000,3;3.5,93.7786
263000,3.5;4,82.8924
263000,4;4.5,73.9564
263000,4.5;5,64.6815
263000,5;5.5,57.6535
263000,5.5;6,48.8722
263000,6;6.5,42.2409
263000,6.5;7,35.4529
263000,7;7.5,28.9294
263000,7.5;8,23.2812
263000,8;8.5,18.2664
263000,8.5;9,13.3087
263000,9;9.5,8.98024
263000,9.5;10,5.72121
263000,10;10.5,3.50772
263000,10.5;11,1.98697
263000,11;11.5,1.1341
263000,11.5;12,0.527891
263000,12;12.5,0.247083
263000,12.5;13,0.0832076
263000,13;13.5,0.0280995
263000,13.5;14,0.00420859
263000,14;14.5,0.000783693
263000,14.5;15,0
263000,15;15.5,0
263000,15.5;16,0
264000,0;0.5,0
264000,0.5;1,29.4664
264000,1;1.5,184.553
264000,1.5;2,111.288
264000,2;2.5,122.701
264000,2.5;3,101.852
264000,3;3.5,94.0794
264000,3.5;4,83.7626
264000,4;4.5,73.974
264000,4.5;5,66.0276
264000,5;5.5,57.0708
264000,5.5;6,49.9979
264000,6;6.5,42.1431
264000,6.5;7,35.582
264000,7;7.5,29.3471
264000,7.5;8,23.2521
264000,8;8.5,18.1822
264000,8.5;9,13.0407
264000,9;9.5,8.78312
264000,9.5;10,5.53374
264000,10;10.5,3.29568
264000,10.5;11,1.94841
264000,11;11.5,0.994535
264000,11.5;12,0.474871
264000,12;12.5,0.219512
264000,12.5;13,0.0773341
264000,13;13.5,0.0226609
264000,13.5;14,0.0101006
264000,14;14.5,0.00313477
264000,14.5;15,0
264000,15;15.5,0.000684292
264000,15.5;16,0
265000,0;0.5,0
265000,0.5;1,30.8306
265000,1;1.5,180.431
265000,1.5;2,109.533
265000,2;2.5,119.1
265000,2.5;3,99.3337
265000,3;3.5,93.3575
265000,3.5;4,82.0222
265000,4;4.5,73.8068
265000,4.5;5,65.0409
265000,5;5.5,56.7476
265000,5.5;6,49.4687
265000,6;6.5,41.7196
265000,6.5;7,35.3865
265000,7;7.5,29.2199
265000,7.5;8,23.6627
265000,8;8.5,18.2407
265000,8.5;9,13.5498
265000,9;9.5,9.04347
265000,9.5;10,5.80992
265000,10;10.5,3.51226
265000,10.5;11,2.03792
265000,11;11.5,1.0398
265000,11.5;12,0.535959
265000,12;12.5,0.225875
265000,12.5;13,0.0812498
265000,13;13.5,0.0262866
265000,13.5;14,0.00757547
265000,14;14.5,0.000783693
265000,14.5;15,0
265000,15;15.5,0
265000,15.5;16,0
266000,0;0.5,0
266000,0.5;1,30.0121
266000,1;1.5,179.125
266000,1.5;2,112.578
266000,2;2.5,119.82
266000,2.5;3,102.041
266000,3;3.5,92.5304
266000,3.5;4,83.5818
266000,4;4.5,72.3018
266000,4.5;5,65.6047
266000,5;5.5,56.4534
266000,5.5;6,49.4206
266000,6;6.5,41.7766
266000,6.5;7,35.6658
266000,7;7.5,28.9324
266000,7.5;8,23.5805
266000,8;8.5,18.0116
266000,8.5;9,13.5561
266000,9;9.5,9.04719
266000,9.5;10,5.73962
266000,10;10.5,3.58799
266000,10.5;11,1.9553
266000,11;11.5,1.11524
266000,11.5;12,0.525586
266000,12;12.5,0.209968
266000,12.5;13,0.0881022
266000,13;13.5,0.0271931
266000,13.5;14,0.0092589
266000,14;14.5,0.00470216
266000,14.5;15,0
266000,15;15.5,0
266000,15.5;16,0
267000,0;0.5,0
267000,0.5;1,27.8294
267000,1;1.5,180.029
267000,1.5;2,111.907
267000,2;2.5,117.754
267000,2.5;3,103.132
267000,3;3.5,90.2747
267000,3.5;4,83.7739
267000,4;4.5,72.1522
267000,4.5;5,66.2883
267000,5;5.5,56.3322
267000,5.5;6,49.3388
267000,6;6.5,41.854
267000,6.5;7,35.7845
267000,7;7.5,29.2199
267000,7.5;8,23.5435
267000,8;8.5,18.2033
267000,8.5;9,13.4147
267000,9;9.5,9.07323
267000,9.5;10,5.74464
267000,10;10.5,3.48803
267000,10.5;11,2.00487
267000,11;11.5,1.10015
267000,11.5;12,0.512907
267000,12;12.5,0.227995
267000,12.5;13,0.079292
267000,13;13.5,0.0290059
267000,13.5;14,0.00757547
267000,14;14.5,0.00156739
267000,14.5;15,0.000731467
267000,15;15.5,0
267000,15.5;16,0
268000,0;0.5,0
268000,0.5;1,28.3751
268000,1;1.5,180.331
268000,1.5;2,111.082
268000,2;2.5,117.973
268000,2.5;3,103.111
268000,3;3.5,92.6207
268000,3.5;4,83.9321
268000,4;4.5,73.6748
268000,4.5;5,65.7598
268000,5;5.5,56.7938
268000,5.5;6,49.7189
268000,6;6.5,42.3264
268000,6.5;7,35.3656
268000,7;7.5,28.775
268000,7.5;8,23.4004
268000,8;8.5,18.2079
268000,8.5;9,13.3981
268000,9;9.5,8.97838
268000,9.5;10,5.62915
268000,10;10.5,3.39716
268000,10.5;11,1.97045
268000,11;11.5,1.05111
268000,11.5;12,0.524433
268000,12;12.5,0.232237
268000,12.5;13,0.0998491
268000,13;13.5,0.0226609
268000,13.5;14,0.0117841
268000,14;14.5,0.00156739
268000,14.5;15,0.000731467
268000,15;15.5,0
268000,15.5;16,0
269000,0;0.5,0
269000,0.5;1,26.1924
269000,1;1.5,182.442
269000,1.5;2,110.204
269000,2;2.5,116.157
269000,2.5;3,102.02
269000,3;3.5,92.38
269000,3.5;4,81.6267
269000,4;4.5,73.4988
269000,4.5;5,65.055
269000,5;5.5,57.0708
269000,5.5;6,48.8337
269000,6;6.5,42.4119
269000,6.5;7,35.0688
269000,7;7.5,29.5226
269000,7.5;8,23.6574
269000,8;8.5,18.2851
269000,8.5;9,13.7223
269000,9;9.5,9.07323
269000,9.5;10,5.73293
269000,10;10.5,3.48652
269000,10.5;11,2.00212
269000,11;11.5,0.97819
269000,11.5;12,0.517518
269000,12;12.5,0.221633
269000,12.5;13,0.0841865
269000,13;13.5,0.0344445
269000,13.5;14,0.0126258
269000,14;14.5,0.00313477
269000,14.5;15,0.000731467
269000,15;15.5,0
269000,15.5;16,0
270000,0;0.5,0
270000,0.5;1,30.5577
270000,1;1.5,177.717
270000,1.5;2,114.695
270000,2;2.5,117.253
270000,2.5;3,100.551
270000,3;3.5,93.3124
270000,3.5;4,83.3784
270000,4;4.5,74.0973
270000,4.5;5,64.5476
270000,5;5.5,57.1573
270000,5.5;6,49.435
270000,6;6.5,41.8703
270000,6.5;7,35.3202
270000,7;7.5,28.9808
270000,7.5;8,23.2494
270000,8;8.5,18.2337
270000,8.5;9,13.236
270000,9;9.5,9.02116
270000,9.5;10,5.77812
270000,10;10.5,3.51681
270000,10.5;11,2.0572
270000,11;11.5,1.15044
270000,11.5;12,0.555554
270000,12;12.5,0.251325
270000,12.5;13,0.100828
270000,13;13.5,0.0344445
270000,13.5;14,0.0151509
270000,14;14.5,0.00235108
270000,14.5;15,0.000731467
270000,15;15.5,0
270000,15.5;16,0
271000,0;0.5,0
271000,0.5;1,28.1022
271000,1;1.5,184.352
271000,1.5;2,109.172
271000,2;2.5,118.349
271000,2.5;3,100.152
271000,3;3.5,92.2447
271000,3.5;4,81.977
271000,4;4.5,72.9355
271000,4.5;5,64.2587
271000,5;5.5,56.8111
271000,5.5;6,49.1031
271000,6;6.5,42.0088
271000,6.5;7,35.5017
271000,7;7.5,29.3925
271000,7.5;8,23.7156
271000,8;8.5,18.3295
271000,8.5;9,13.5207
271000,9;9.5,9.1253
271000,9.5;10,5.7346
271000,10;10.5,3.50469
271000,10.5;11,2.01176
271000,11;11.5,1.12781
271000,11.5;12,0.553248
271000,12;12.5,0.240721
271000,12.5;13,0.0959335
271000,13;13.5,0.0371639
271000,13.5;14,0.0134675
271000,14;14.5,0.00235108
271000,14.5;15,0.000731467
271000,15;15.5,0
271000,15.5;16,0
272000,0;0.5,0
272000,0.5;1,25.101
272000,1;1.5,183.145
272000,1.5;2,110.462
272000,2;2.5,120.039
272000,2.5;3,99.3966
272000,3;3.5,92.4552
272000,3.5;4,81.8414
272000,4;4.5,74.6429
272000,4.5;5,63.6385
272000,5;5.5,56.9727
272000,5.5;6,48.6653
272000,6;6.5,42.1146
272000,6.5;7,35.3272
272000,7;7.5,29.2532
272000,7.5;8,23.464
272000,8;8.5,18.4137
272000,8.5;9,13.4833
272000,9;9.5,9.12158
272000,9.5;10,5.71117
272000,10;10.5,3.61374
272000,10.5;11,2.01864
272000,11;11.5,1.1605
272000,11.5;12,0.532502
272000,12;12.5,0.260869
272000,12.5;13,0.0890811
272000,13;13.5,0.0398832
272000,13.5;14,0.0117841
272000,14;14.5,0.00235108
272000,14.5;15,0.000731467
272000,15;15.5,0
272000,15.5;16,0
273000,0;0.5,0
273000,0.5;1,29.1936
273000,1;1.5,179.828
273000,1.5;2,113.198
273000,2;2.5,117.91
273000,2.5;3,101.453
273000,3;3.5,93.1019
273000,3.5;4,82.1126
273000,4;4.5,74.2029
273000,4.5;5,64.9
273000,5;5.5,56.9784
273000,5.5;6,49.1656
273000,6;6.5,41.964
273000,6.5;7,35.4144
273000,7;7.5,29.1534
273000,7.5;8,23.3315
273000,8;8.5,18.1472
273000,8.5;9,13.2651
273000,9;9.5,9.09368
273000,9.5;10,5.76138
273000,10;10.5,3.49409
273000,10.5;11,2.10952
273000,11;11.5,1.08883
273000,11.5;12,0.560164
273000,12;12.5,0.256627
273000,12.5;13,0.0861443
273000,13;13.5,0.0308188
273000,13.5;14,0.0092589
273000,14;14.5,0.00156739
273000,14.5;15,0.000731467
273000,15;15.5,0
273000,15.5;16,0
274000,0;0.5,0
274000,0.5;1,28.1022
274000,1;1.5,183.145
274000,1.5;2,112.785
274000,2;2.5,116.94
274000,2.5;3,100.215
274000,3;3.5,92.3049
274000,3.5;4,82.5082
274000,4;4.5,73.8244
274000,4.5;5,64.0331
274000,5;5.5,57.4804
274000,5.5;6,48.7471
274000,6;6.5,42.1676
274000,6.5;7,35.397
274000,7;7.5,29.4015
274000,7.5;8,23.4825
274000,8;8.5,18.3646
274000,8.5;9,13.4563
274000,9;9.5,9.11042
274000,9.5;10,5.80155
274000,10;10.5,3.46986
274000,10.5;11,1.94704
274000,11;11.5,1.14667
274000,11.5;12,0.501381
274000,12;12.5,0.243902
274000,12.5;13,0.0881022
274000,13;13.5,0.0271931
274000,13.5;14,0.0101006
274000,14;14.5,0.00391846
274000,14.5;15,0.000731467
274000,15;15.5,0
274000,15.5;16,0
275000,0;0.5,0
275000,0.5;1,33.559
275000,1;1.5,175.003
275000,1.5;2,114.746
275000,2;2.5,115.093
275000,2.5;3,101.286
275000,3;3.5,90.6506
275000,3.5;4,81.8753
275000,4;4.5,73.3932
275000,4.5;5,64.2516
275000,5;5.5,56.5399
275000,5.5;6,48.9347
275000,6;6.5,41.6097
275000,6.5;7,35.7811
275000,7;7.5,28.9778
275000,7.5;8,24.0176
275000,8;8.5,18.2874
275000,8.5;9,13.6309
275000,9;9.5,9.14017
275000,9.5;10,5.89194
275000,10;10.5,3.61374
275000,10.5;11,2.02828
275000,11;11.5,1.14416
275000,11.5;12,0.542875
275000,12;12.5,0.241781
275000,12.5;13,0.0812498
275000,13;13.5,0.0335381
275000,13.5;14,0.0092589
275000,14;14.5,0.00235108
275000,14.5;15,0.000731467
275000,15;15.5,0
275000,15.5;16,0
276000,0;0.5,0
276000,0.5;1,26.1924
276000,1;1.5,179.929
276000,1.5;2,107.778
276000,2;2.5,116.533
276000,2.5;3,98.1794
276000,3;3.5,92.0642
276000,3.5;4,80.6661
276000,4;4.5,72.8739
276000,4.5;5,64.8506
276000,5;5.5,56.0841
276000,5.5;6,48.9444
276000,6;6.5,40.9704
276000,6.5;7,35.8614
276000,7;7.5,29.1382
276000,7.5;8,23.607
276000,8;8.5,18.6287
276000,8.5;9,13.7514
276000,9;9.5,9.44888
276000,9.5;10,5.90031
276000,10;10.5,3.7349
276000,10.5;11,2.02002
276000,11;11.5,1.21456
276000,11.5;12,0.51406
276000,12;12.5,0.259809
276000,12.5;13,0.0881022
276000,13;13.5,0.0407896
276000,13.5;14,0.0092589
276000,14;14.5,0.00470216
276000,14.5;15,0.000731467
276000,15;15.5,0
276000,15.5;16,0
277000,0;0.5,0
277000,0.5;1,30.5577
277000,1;1.5,182.844
277000,1.5;2,112.475
277000,2;2.5,121.855
277000,2.5;3,101.411
277000,3;3.5,96.2449
277000,3.5;4,83.8417
277000,4;4.5,74.9422
277000,4.5;5,66.3165
277000,5;5.5,57.6247
277000,5.5;6,49.8391
277000,6;6.5,42.4282
277000,6.5;7,35.1945
277000,7;7.5,28.7932
277000,7.5;8,23.2706
277000,8;8.5,17.8152
277000,8.5;9,13.1217
277000,9;9.5,8.80544
277000,9.5;10,5.49691
277000,10;10.5,3.34415
277000,10.5;11,1.84927
277000,11;11.5,1.07878
277000,11.5;12,0.462193
277000,12;12.5,0.233298
277000,12.5;13,0.0646083
277000,13;13.5,0.0280995
