Iteration,Bin,Density,Velocity X,Velocity Y,Velocity Z
110000,24,0.666667,1.13476,-20.5255,-0.0110996
110000,25,0.615741,0.0408042,-20.7995,0.371607
110000,26,0.685185,0.562147,-20.3443,-0.35128
110000,27,0.652778,0.0109186,-19.9305,0.487249
110000,28,0.666667,0.351574,-20.0515,0.0822292
110000,29,0.717593,0.742485,-19.9779,0.21316
110000,30,0.569444,0.906403,-18.9035,-0.261446
110000,31,0.62963,0.821001,-18.3659,-0.582659
110000,32,0.555556,1.13637,-17.8757,0.560074
110000,33,0.625,-0.305903,-17.5588,0.0878058
110000,34,0.611111,0.0522951,-17.9534,0.148869
110000,35,0.587963,-0.377845,-15.8263,0.444462
110000,36,0.532407,-0.0887815,-15.7463,0.146975
110000,37,0.560185,-0.00160316,-15.1992,0.000679085
110000,38,0.578704,-0.47309,-14.0214,-1.23688
110000,39,0.5,0.501531,-12.4359,-0.907781
110000,40,0.458333,0.975779,-12.3827,0.282343
110000,41,0.435185,0.0981347,-13.1725,0.405781
110000,42,0.513889,1.4035,-9.85975,0.158662
110000,43,0.592593,-1.29094,-9.82408,-0.0084818
110000,44,0.0787037,1.33457,-8.67541,-1.40396
110000,45,1.66667,0,0,0
110000,46,-,-,-,-
110000,47,1.66667,0,0,0
110000,48,-,-,-,-
110000,49,-,-,-,-
120000,0,-,-,-,-
120000,1,1.66667,0,0,0
120000,2,-,-,-,-
120000,3,1.66667,0,0,0
120000,4,0.263889,2.50096,-7.11911,0.444848
120000,5,0.490741,0.214349,-8.92869,0.601545
120000,6,0.490741,-0.901479,-10.8862,0.233416
120000,7,0.513889,0.481621,-11.7699,0.372659
120000,8,0.527778,-0.0499681,-12.5522,1.59741
120000,9,0.490741,0.449443,-13.1496,0.468588
120000,10,0.546296,0.0824672,-14.7446,0.0200506
120000,11,0.518519,0.619439,-15.0816,0.454516
120000,12,0.476852,-0.171128,-16.3454,0.373724
120000,13,0.634259,0.375457,-16.4735,-0.0300791
120000,14,0.578704,0.174899,-18.3863,-1.24558
120000,15,0.564815,-0.125657,-18.4188,-0.946582
120000,16,0.601852,-0.362691,-19.2862,-0.0491316
120000,17,0.597222,-0.506917,-19.6067,-0.380136
120000,18,0.671296,0.220423,-20.4898,-0.686463
120000,19,0.62963,-0.589336,-20.5381,-0.131262
120000,20,0.643519,-0.2115,-20.6231,0.273363
120000,21,0.680556,-1.00383,-21.2703,0.405092
120000,22,0.601852,-0.563287,-21.8651,0.120909
120000,23,0.685185,0.899642,-21.2631,-0.301257
120000,24,0.675926,0.0797303,-21.2089,-0.0650555
120000,25,0.662037,-0.86042,-21.4585,-0.0175788
120000,26,0.666667,0.619872,-21.5067,-0.211464
120000,27,0.712963,0.128937,-21.2545,0.760268
120000,28,0.643519,0.0510005,-20.9175,0.566665
120000,29,0.671296,0.34045,-20.7348,0.294675
120000,30,0.634259,0.253023,-20.4941,0.124233
120000,31,0.560185,-0.516086,-18.8342,-0.120012
120000,32,0.657407,-0.1339,-18.3577,0.134641
120000,33,0.648148,-0.503912,-18.4023,-0.679861
120000,34,0.550926,-0.0483996,-18.4864,0.365493
120000,35,0.518519,0.731568,-17.4635,1.03711
120000,36,0.62037,0.853467,-16.4726,0.0117216
120000,37,0.537037,0.551233,-14.3787,0.364902
120000,38,0.532407,-0.290943,-14.4492,-0.318546
120000,39,0.518519,0.449535,-13.772,0.258449
120000,40,0.560185,1.37924,-12.9028,0.244692
120000,41,0.49537,0.234114,-11.9922,-1.37108
120000,42,0.439815,0.529112,-9.91581,-0.0584248
120000,43,0.555556,0.465057,-10.698,-0.16213
120000,44,0.0787037,-2.35329,-8.5902,-0.169817
120000,45,1.66667,0,0,0
120000,46,-,-,-,-
120000,47,1.66667,0,0,0
120000,48,-,-,-,-
120000,49,-,-,-,-
130000,0,-,-,-,-
130000,1,1.66667,0,0,0
130000,2,-,-,-,-
130000,3,1.66667,0,0,0
130000,4,0.240741,0.320875,-8.75459,-0.503138
130000,5,0.513889,-1.26498,-10.0203,-0.424154
130000,6,0.518519,0.227112,-9.76416,-0.200568
130000,7,0.449074,0.369541,-13.3151,0.891098
130000,8,0.49537,-0.423639,-12.7301,-0.368683
130000,9,0.523148,-0.143522,-14.8749,0.945925
130000,10,0.560185,-1.18071,-14.2305,0.0981664
130000,11,0.513889,0.870424,-16.3683,-0.912572
130000,12,0.560185,0.742662,-16.8149,-0.729182
130000,13,0.541667,-0.656106,-17.6922,-0.339676
130000,14,0.611111,-0.156961,-17.6461,0.545849
130000,15,0.592593,-0.225158,-19.4046,0.517438
130000,16,0.643519,0.825277,-19.2275,0.0223163
130000,17,0.638889,-0.533669,-19.9736,-0.373517
130000,18,0.666667,0.0987994,-21.3394,0.03671
130000,19,0.615741,0.219451,-21.3471,0.366638
130000,20,0.722222,-0.088047,-21.7809,-0.114039
130000,21,0.592593,0.282486,-21.6114,-0.0735291
130000,22,0.62037,0.418309,-21.8533,-0.0681826
130000,23,0.740741,-0.272663,-20.9901,0.431838
130000,24,0.638889,0.229691,-22.1755,0.687976
130000,25,0.657407,0.989335,-22.1874,-0.344178
130000,26,0.671296,0.847023,-22.2605,0.0305492
130000,27,0.689815,0.555235,-22.4027,-0.566384
130000,28,0.592593,-0.473869,-21.0626,0.581543
130000,29,0.75463,0.79561,-21.8859,0.096649
130000,30,0.657407,-0.0493985,-20.3362,0.610182
130000,31,0.638889,0.525973,-21.1824,-0.288334
130000,32,0.652778,-0.0972221,-19.0277,0.231632
130000,33,0.587963,-0.131134,-18.8102,0.332419
130000,34,0.611111,-0.427407,-18.0598,-0.756363
130000,35,0.523148,-0.234433,-18.13,-0.56962
130000,36,0.587963,-0.566276,-16.0373,0.183527
130000,37,0.518519,-0.305975,-16.3916,-0.221263
130000,38,0.541667,0.160126,-15.5814,-0.644062
130000,39,0.467593,1.05367,-14.3057,-1.07717
130000,40,0.467593,0.945312,-13.1868,1.12388
130000,41,0.481481,-0.372758,-13.7044,-0.0227032
130000,42,0.435185,-0.129508,-10.1347,-1.75213
130000,43,0.574074,0.374044,-10.7999,-0.738173
130000,44,0.037037,1.89858,-10.9028,-0.336081
130000,45,1.66667,0,0,0
130000,46,-,-,-,-
130000,47,1.66667,0,0,0
130000,48,-,-,-,-
130000,49,-,-,-,-
140000,0,-,-,-,-
140000,1,1.66667,0,0,0
140000,2,-,-,-,-
140000,3,1.66667,0,0,0
140000,4,0.291667,-1.26519,-8.89205,1.80606
140000,5,0.430556,0.430143,-11.1671,1.1917
140000,6,0.476852,2.04081,-11.7762,-0.23925
140000,7,0.518519,0.419209,-12.3797,0.417573
140000,8,0.49537,-0.254152,-14.6569,-0.210205
140000,9,0.555556,-0.0776436,-15.0271,-0.0465663
140000,10,0.537037,0.814301,-16.1138,-0.487961
140000,11,0.462963,-0.785707,-15.5751,-0.00395182
140000,12,0.550926,0.284066,-17.6743,0.773056
140000,13,0.564815,-0.764874,-17.4642,-1.07994
140000,14,0.583333,-0.17397,-19.1169,-0.000381052
140000,15,0.555556,0.481151,-19.1641,0.186782
140000,16,0.592593,0.399416,-20.6966,0.729441
140000,17,0.643519,0.100596,-21.5358,0.270992
140000,18,0.62037,0.383968,-21.5575,0.241394
140000,19,0.643519,-0.33231,-22.2691,-0.494819
140000,20,0.699074,-0.870782,-21.3695,0.3324
140000,21,0.648148,0.401006,-22.0498,0.270162
140000,22,0.685185,0.819561,-22.6081,-0.026036
140000,23,0.699074,0.44334,-22.9475,-0.114336
140000,24,0.652778,0.0170559,-23.1865,-0.00887029
140000,25,0.652778,0.51189,-21.9323,-0.265021
140000,26,0.694444,0.378201,-22.1214,0.489013
140000,27,0.662037,0.265288,-22.4186,0.569883
140000,28,0.587963,-0.380333,-22.2005,0.787479
140000,29,0.685185,-0.0364288,-22.1673,0.0780335
140000,30,0.643519,0.310716,-22.0929,0.10395
140000,31,0.666667,-0.582459,-21.2874,-0.568886
140000,32,0.634259,-0.0614577,-20.7477,-0.216166
140000,33,0.592593,0.700195,-20.1436,-0.455208
140000,34,0.597222,-1.73853,-18.8349,0.00673041
140000,35,0.615741,0.646792,-18.5728,0.699538
140000,36,0.532407,0.583207,-17.8721,-1.23472
140000,37,0.537037,-0.723013,-16.5247,-0.67365
140000,38,0.527778,0.72547,-15.7656,-0.251447
140000,39,0.49537,0.599897,-14.8914,-0.0970909
140000,40,0.523148,1.08151,-14.4397,0.227863
140000,41,0.532407,0.0121696,-12.1886,1.54953
140000,42,0.518519,-1.7681,-11.5118,-0.274216
140000,43,0.486111,-0.693989,-10.9056,-1.40814
140000,44,0.0555556,2.03808,-9.03874,-1.60063
140000,45,1.66667,0,0,0
140000,46,-,-,-,-
140000,47,1.66667,0,0,0
140000,48,-,-,-,-
140000,49,-,-,-,-
150000,0,-,-,-,-
150000,1,1.66667,0,0,0
150000,2,-,-,-,-
150000,3,1.66667,0,0,0
150000,4,0.24537,0.670904,-9.32457,0.666798
150000,5,0.49537,-0.561306,-11.7716,-0.742297
150000,6,0.5,0.529273,-12.4456,-0.867391
150000,7,0.49537,-0.332977,-14.8591,-0.281496
150000,8,0.555556,-0.294506,-14.7557,-0.407297
150000,9,0.476852,0.23375,-15.4658,1.11789
150000,10,0.560185,0.223369,-16.2409,0.875922
150000,11,0.481481,0.240638,-17.3475,0.786516
150000,12,0.592593,0.28608,-18.5666,0.311715
150000,13,0.564815,-0.21419,-18.4265,-0.315501
150000,14,0.578704,-0.0751072,-19.5696,0.575734
150000,15,0.643519,0.311827,-20.2626,-0.739811
150000,16,0.634259,0.251102,-21.572,-0.485298
150000,17,0.643519,0.119723,-22.8481,0.17991
150000,18,0.666667,-0.33449,-21.7837,0.506718
150000,19,0.648148,-0.581157,-22.9162,-0.552232
150000,20,0.685185,0.122398,-22.7682,-0.188639
150000,21,0.703704,-0.222598,-23.1477,-0.149115
150000,22,0.722222,-0.878795,-23.736,0.462744
150000,23,0.643519,-0.745828,-23.9083,0.301809
150000,24,0.666667,-0.148954,-23.1468,0.388723
150000,25,0.685185,0.25952,-23.3644,-0.318643
150000,26,0.638889,-0.137139,-23.2853,-0.351508
150000,27,0.615741,0.474808,-23.2398,0.477391
150000,28,0.666667,-1.03263,-22.6908,-0.0280384
150000,29,0.666667,0.0213411,-21.906,-0.449988
150000,30,0.583333,-0.775002,-22.1358,0.366651
150000,31,0.625,-0.289144,-21.5339,-1.34386
150000,32,0.625,0.593564,-21.596,0.210953
150000,33,0.597222,-0.203595,-20.5487,0.396136
150000,34,0.606481,-0.385699,-20.1738,-0.0412052
150000,35,0.518519,-0.747341,-18.6274,-0.156275
150000,36,0.574074,-0.0955045,-17.5901,-0.162339
150000,37,0.555556,-1.1611,-16.0307,-0.0284278
150000,38,0.425926,0.419066,-16.1966,-0.300628
150000,39,0.564815,-1.30092,-15.639,0.453707
150000,40,0.5,0.765718,-14.6651,0.333516
150000,41,0.476852,-0.125357,-12.4497,-0.583883
150000,42,0.444444,0.62722,-11.4863,0.344417
150000,43,0.527778,0.993844,-11.213,-0.713053
150000,44,0.0462963,1.08286,-9.59012,-2.55593
150000,45,1.66667,0,0,0
150000,46,-,-,-,-
150000,47,1.66667,0,0,0
150000,48,-,-,-,-
150000,49,-,-,-,-
160000,0,-,-,-,-
160000,1,1.66667,0,0,0
160000,2,-,-,-,-
160000,3,1.66667,0,0,0
160000,4,0.199074,0.398915,-12.8337,0.321114
160000,5,0.453704,1.16329,-12.0813,0.240162
160000,6,0.449074,0.767975,-12.9235,0.289863
160000,7,0.513889,0.421656,-14.566,0.819507
160000,8,0.490741,0.730011,-15.4021,0.201748
160000,9,0.546296,0.517637,-16.7702,-0.168123
160000,10,0.564815,1.03542,-16.2035,0.32531
160000,11,0.5,0.639293,-18.9284,-0.610552
160000,12,0.527778,-0.312975,-18.2602,-0.471955
160000,13,0.601852,-0.0623096,-20.7055,-0.501606
160000,14,0.643519,1.38977,-19.9421,-0.256882
160000,15,0.611111,0.378432,-21.1403,0.27852
160000,16,0.648148,-0.596329,-22.2028,0.448615
160000,17,0.569444,-0.237941,-21.3613,0.0740259
160000,18,0.731481,-0.267141,-23.1338,-0.213763
160000,19,0.666667,0.415386,-22.9972,-0.308069
160000,20,0.703704,0.791166,-23.6714,-0.0823449
160000,21,0.699074,0.30038,-23.825,-0.208049
160000,22,0.671296,0.571451,-24.2837,-0.667415
160000,23,0.787037,-0.0551289,-24.0433,0.647978
160000,24,0.694444,0.532882,-24.3282,0.0451683
160000,25,0.689815,-0.411988,-24.3914,-0.120282
160000,26,0.662037,0.000708062,-24.2196,0.119789
160000,27,0.657407,0.642616,-23.6607,-1.15401
160000,28,0.699074,-0.163894,-23.6278,0.508156
160000,29,0.666667,-0.10111,-22.1696,-0.098626
160000,30,0.625,0.533732,-22.4835,-0.453422
160000,31,0.648148,-0.185569,-20.9485,-0.0407116
160000,32,0.587963,0.715236,-21.4371,0.403464
160000,33,0.550926,0.214073,-19.616,0.0769431
160000,34,0.625,-0.0811177,-20.1524,-0.186791
160000,35,0.560185,1.61302,-19.7287,0.19314
160000,36,0.555556,-0.386735,-17.9956,0.108266
160000,37,0.472222,-0.290684,-17.8428,-0.0797476
160000,38,0.527778,0.295582,-17.8288,-0.402774
160000,39,0.49537,0.619369,-15.8651,0.219507
160000,40,0.435185,0.738252,-15.1933,-1.72986
160000,41,0.481481,-0.152306,-13.632,0.28953
160000,42,0.435185,-0.116025,-11.4229,-0.058069
160000,43,0.449074,0.54461,-11.1851,-0.985731
160000,44,0.0509259,0.856968,-12.2531,3.9216
160000,45,1.66667,0,0,0
160000,46,-,-,-,-
160000,47,1.66667,0,0,0
160000,48,-,-,-,-
160000,49,-,-,-,-
170000,0,-,-,-,-
170000,1,1.66667,0,0,0
170000,2,-,-,-,-
170000,3,1.66667,0,0,0
170000,4,0.217593,1.83712,-11.4784,0.558709
170000,5,0.467593,-0.15298,-13.1963,0.737264
170000,6,0.467593,-0.651234,-13.3607,-0.226805
170000,7,0.407407,1.39257,-14.5624,-0.0242845
170000,8,0.518519,0.175045,-15.898,0.823748
170000,9,0.486111,-0.455016,-16.6076,-0.393296
170000,10,0.444444,0.691613,-17.0757,-0.642922
170000,11,0.546296,0.645349,-18.3487,-0.383937
170000,12,0.523148,1.05127,-19.489,-0.397348
170000,13,0.509259,0.0219332,-20.2072,1.07373
170000,14,0.546296,0.751021,-20.1612,-0.631856
170000,15,0.601852,0.0836663,-21.2708,0.145621
170000,16,0.699074,0.134549,-21.912,-0.8029
170000,17,0.592593,0.364428,-22.563,0.120177
170000,18,0.712963,0.0618854,-22.5361,0.723831
170000,19,0.62963,-0.296108,-23.5645,-0.54721
170000,20,0.666667,1.18526,-24.2749,-0.967722
170000,21,0.652778,0.0944049,-24.0538,0.469719
170000,22,0.74537,0.218836,-24.2153,-0.233338
170000,23,0.708333,-0.426705,-24.7258,-0.251706
170000,24,0.662037,-0.206019,-25.0954,0.181416
170000,25,0.731481,-0.355624,-23.9947,-0.00590983
170000,26,0.680556,-0.120493,-24.3058,-0.50131
170000,27,0.759259,-0.606753,-24.2441,0.17678
170000,28,0.611111,0.144976,-24.4197,-0.480552
170000,29,0.652778,-0.0688983,-23.4674,-0.0341522
170000,30,0.592593,0.0538584,-23.7636,0.851154
170000,31,0.675926,-0.255507,-22.9197,0.129629
170000,32,0.62037,-0.255112,-23.3788,-0.533095
170000,33,0.597222,-0.179525,-21.268,0.224948
170000,34,0.592593,0.858167,-21.7125,-0.105247
170000,35,0.601852,-0.0110439,-20.8183,-0.155246
170000,36,0.560185,-0.29874,-19.2946,0.780608
170000,37,0.555556,-0.265396,-17.972,0.383217
170000,38,0.541667,-0.194294,-17.4294,-0.753627
170000,39,0.518519,-0.0287814,-16.9563,0.542688
170000,40,0.527778,0.383947,-16.1731,0.954731
170000,41,0.439815,-0.221154,-14.192,1.02284
170000,42,0.560185,-0.0548015,-11.8,-0.393227
170000,43,0.453704,0.501565,-12.0428,-0.66258
170000,44,0.0694444,1.66232,-12.8915,-1.91496
170000,45,1.66667,0,0,0
170000,46,-,-,-,-
170000,47,1.66667,0,0,0
170000,48,-,-,-,-
170000,49,-,-,-,-
180000,0,-,-,-,-
180000,1,1.66667,0,0,0
180000,2,-,-,-,-
180000,3,1.66667,0,0,0
180000,4,0.212963,-0.458647,-12.8823,0.333226
180000,5,0.435185,0.156593,-13.499,-0.330697
180000,6,0.541667,1.0677,-13.1513,-1.45472
180000,7,0.518519,-0.452711,-14.2635,0.0168426
180000,8,0.49537,0.858325,-16.9147,-0.720813
180000,9,0.569444,0.391213,-17.528,0.511094
180000,10,0.49537,0.365131,-18.2225,0.216262
180000,11,0.592593,-0.695319,-20.4508,-0.221707
180000,12,0.518519,-0.163694,-20.5753,-1.1439
180000,13,0.638889,-0.552674,-21.3142,0.452646
180000,14,0.555556,0.186564,-21.6014,0.213618
180000,15,0.625,-0.0035726,-21.8388,0.713008
180000,16,0.638889,-0.342645,-23.5203,-0.145394
180000,17,0.62963,-0.174489,-23.3752,-0.171672
180000,18,0.708333,0.264285,-23.6782,-0.00670358
180000,19,0.638889,-0.478707,-25.2316,0.0052991
180000,20,0.694444,0.812599,-24.383,0.0981872
180000,21,0.615741,-0.258287,-25.0719,-0.739717
180000,22,0.666667,0.444666,-25.6112,-0.290788
180000,23,0.782407,-0.258107,-25.3279,0.118686
180000,24,0.666667,0.282984,-25.2655,-0.719384
180000,25,0.75,-0.213822,-24.4773,-0.210362
180000,26,0.652778,0.064297,-24.8207,0.880762
180000,27,0.675926,0.298022,-25.0038,0.100937
180000,28,0.694444,-1.56643,-25.1654,-0.26095
180000,29,0.634259,-0.473427,-24.008,0.147911
180000,30,0.648148,-1.14265,-23.2886,-0.176311
180000,31,0.597222,0.630716,-23.4009,-0.48078
180000,32,0.574074,0.449179,-22.411,0.33122
180000,33,0.583333,-1.19417,-21.2201,-0.189859
180000,34,0.592593,-0.287325,-21.309,0.0495781
180000,35,0.615741,-1.23175,-19.9926,-0.954661
180000,36,0.546296,-0.30568,-19.0991,0.246558
180000,37,0.486111,0.469395,-19.524,0.0603612
180000,38,0.467593,0.262421,-17.6321,-0.161559
180000,39,0.490741,-0.187216,-16.0813,-0.995323
180000,40,0.518519,-0.217389,-15.2934,0.950803
180000,41,0.421296,-1.8095,-13.4437,-0.998373
180000,42,0.388889,-1.72848,-13.0846,0.210782
180000,43,0.523148,0.192356,-11.4898,-0.539815
180000,44,0.0462963,-3.91859,-8.42403,1.04965
180000,45,1.66667,0,0,0
180000,46,-,-,-,-
180000,47,1.66667,0,0,0
180000,48,-,-,-,-
180000,49,-,-,-,-
190000,0,-,-,-,-
190000,1,1.66667,0,0,0
190000,2,-,-,-,-
190000,3,1.66667,0,0,0
190000,4,0.203704,-1.47807,-12.8416,-0.298208
190000,5,0.467593,-0.0295153,-13.6966,0.262512
190000,6,0.490741,0.749716,-14.4927,0.166526
190000,7,0.490741,0.790989,-15.9347,0.99956
190000,8,0.560185,-0.646735,-17.96,-0.272437
190000,9,0.49537,-0.923328,-19.12,0.385705
190000,10,0.546296,0.53262,-19.2189,0.534444
190000,11,0.490741,-0.143651,-20.1137,-0.115414
190000,12,0.675926,1.14514,-20.8814,-0.492762
190000,13,0.606481,0.118779,-20.7511,0.288614
190000,14,0.601852,0.502662,-20.9682,0.105824
190000,15,0.546296,1.05663,-21.5867,-0.895285
190000,16,0.648148,-0.47025,-23.9754,0.579671
190000,17,0.680556,0.762547,-24.6043,-0.562066
190000,18,0.680556,0.768387,-23.9847,-0.467566
190000,19,0.666667,0.970333,-24.5997,-0.0767722
190000,20,0.726852,0.473345,-24.9583,-0.0350452
190000,21,0.597222,0.853999,-25.4377,-0.463928
190000,22,0.740741,0.512431,-26.1944,-0.322666
190000,23,0.75463,0.0199791,-25.6726,-0.304673
190000,24,0.740741,0.339754,-25.7781,0.77018
190000,25,0.597222,-0.0807585,-25.5207,-0.178472
190000,26,0.722222,0.297182,-25.2932,-0.107447
190000,27,0.606481,0.370976,-25.3346,0.0641788
190000,28,0.634259,-0.16198,-25.1903,0.106242
190000,29,0.726852,0.541115,-24.7809,0.319345
190000,30,0.648148,0.523883,-24.3447,0.376136
190000,31,0.638889,0.073102,-22.8346,0.0602269
190000,32,0.583333,-0.53536,-22.5916,0.501162
190000,33,0.657407,0.24089,-21.7881,-0.812586
190000,34,0.550926,1.22105,-21.4157,-0.811464
190000,35,0.518519,-0.786504,-20.2583,-0.648142
190000,36,0.523148,1.16129,-20.2461,-0.224855
190000,37,0.564815,0.180151,-19.3895,-0.254147
190000,38,0.453704,-0.0451588,-17.6158,-0.245096
190000,39,0.472222,-0.665825,-16.8694,-0.173725
190000,40,0.439815,0.278269,-16.2608,0.265098
190000,41,0.476852,0.0801291,-15.6395,-0.325036
190000,42,0.412037,0.165331,-13.8006,-0.0640512
190000,43,0.476852,-0.80574,-13.9649,0.431589
190000,44,0.0324074,1.38598,-8.67268,1.22925
190000,45,1.66667,0,0,0
190000,46,-,-,-,-
190000,47,1.66667,0,0,0
190000,48,-,-,-,-
190000,49,-,-,-,-
200000,0,-,-,-,-
200000,1,1.66667,0,0,0
200000,2,-,-,-,-
200000,3,1.66667,0,0,0
200000,4,0.24537,-0.295903,-14.9939,-0.302564
200000,5,0.37037,-0.594461,-13.3291,0.314468
200000,6,0.425926,-0.656568,-15.7054,0.110875
200000,7,0.425926,-0.0431312,-15.4743,0.441185
200000,8,0.472222,1.40336,-17.2429,0.997372
200000,9,0.509259,0.0266717,-18.527,-0.854843
200000,10,0.550926,0.490777,-18.222,0.330761
200000,11,0.518519,-0.054843,-20.0627,0.752197
200000,12,0.541667,0.882039,-20.1249,-0.393946
200000,13,0.583333,0.689837,-22.4244,0.0589335
200000,14,0.62963,-0.252293,-22.3684,-0.786841
200000,15,0.574074,-0.199611,-23.0476,0.669819
200000,16,0.592593,0.339573,-23.7174,-0.292792
200000,17,0.578704,0.311533,-23.4918,0.438121
200000,18,0.662037,0.0993116,-25.2245,0.510856
200000,19,0.62037,0.649633,-25.2961,0.687114
200000,20,0.712963,0.49279,-25.9756,0.0682706
200000,21,0.643519,0.133345,-25.3015,0.0727302
200000,22,0.685185,0.26202,-26.0592,0.0128723
200000,23,0.763889,-0.146895,-25.4708,-0.857305
200000,24,0.703704,0.0931205,-26.097,-0.0309027
200000,25,0.689815,-0.604605,-26.4457,-0.0466415
200000,26,0.703704,-0.537674,-25.9303,-0.183338
200000,27,0.694444,0.274978,-25.8295,0.307495
200000,28,0.643519,0.724218,-26.0366,-1.27194
200000,29,0.773148,0.261675,-26.3224,-0.167387
200000,30,0.597222,0.0481528,-24.3555,-0.219384
200000,31,0.648148,-0.704114,-24.8167,0.259299
200000,32,0.634259,0.00495061,-24.6373,1.14035
200000,33,0.592593,-0.0422903,-23.1665,0.711601
200000,34,0.592593,-0.155176,-22.5259,0.795425
200000,35,0.587963,-0.734715,-21.4852,-0.273925
200000,36,0.606481,0.0169326,-20.563,-0.80056
200000,37,0.513889,-0.00673794,-20.3106,0.209935
200000,38,0.518519,0.2273,-19.1349,0.0103374
200000,39,0.550926,0.0473193,-18.2734,0.802546
200000,40,0.453704,0.141792,-16.5574,-0.679345
200000,41,0.472222,0.298279,-16.3999,0.17179
200000,42,0.462963,1.54079,-14.5285,0.202635
200000,43,0.532407,-0.369299,-14.4028,-0.314164
200000,44,0.0694444,-1.32944,-11.3302,-0.202868
200000,45,1.66667,0,0,0
200000,46,-,-,-,-
200000,47,1.66667,0,0,0
200000,48,-,-,-,-
200000,49,-,-,-,-
210000,0,-,-,-,-
210000,1,1.66667,0,0,0
210000,2,-,-,-,-
210000,3,1.66667,0,0,0
210000,4,0.217593,0.88264,-11.8981,-0.417865
210000,5,0.481481,-2.20195,-15.3706,-0.775879
210000,6,0.398148,-1.19272,-16.6724,-0.567687
210000,7,0.439815,0.140324,-15.7409,0.886544
210000,8,0.574074,-0.419075,-16.7407,0.608239
210000,9,0.509259,-0.133733,-18.1139,-0.10824
210000,10,0.486111,0.0389117,-19.259,-0.339328
210000,11,0.564815,-0.570314,-21.1725,0.984442
210000,12,0.592593,0.0821566,-21.9699,0.128193
210000,13,0.541667,-0.0535988,-22.6087,0.023497
210000,14,0.680556,0.832091,-22.6444,-0.00576544
210000,15,0.541667,-0.592171,-23.771,0.136646
210000,16,0.587963,-0.306774,-25.148,0.374792
210000,17,0.666667,-0.0086991,-24.3035,-0.411996
210000,18,0.675926,-0.512394,-25.5013,-0.14698
210000,19,0.657407,0.29671,-25.6356,0.736005
210000,20,0.75,-0.435955,-26.9878,-0.161515
210000,21,0.652778,0.739463,-26.74,0.0691207
210000,22,0.717593,0.0400339,-26.52,-0.0107455
210000,23,0.680556,-0.0679974,-27.1848,0.158561
210000,24,0.666667,-0.17904,-26.4611,-0.0720718
210000,25,0.666667,0.18227,-26.641,0.210313
210000,26,0.759259,-0.404734,-26.5673,0.00174765
210000,27,0.638889,-0.726632,-27.1393,0.228712
210000,28,0.685185,-0.631043,-25.8386,-0.22322
210000,29,0.717593,-0.467894,-25.3413,0.0559303
210000,30,0.62037,-0.751935,-25.8362,-0.56692
210000,31,0.625,-0.569893,-25.034,0.40919
210000,32,0.648148,-0.663198,-24.252,0.575411
210000,33,0.597222,0.210503,-23.8257,-0.526295
210000,34,0.592593,0.0257766,-23.0846,-0.337163
210000,35,0.587963,0.692239,-20.6466,0.259048
210000,36,0.50463,0.192502,-21.1663,-0.452613
210000,37,0.50463,-0.889369,-20.3689,0.322309
210000,38,0.537037,-0.351601,-18.1629,0.624339
210000,39,0.49537,0.300514,-18.331,-0.313586
210000,40,0.476852,-0.152006,-17.1117,-0.426018
210000,41,0.453704,0.209381,-15.3499,0.224271
210000,42,0.37963,-0.555018,-14.427,0.127028
210000,43,0.50463,-0.230725,-15.4801,-0.383793
210000,44,0.0694444,-2.67284,-12.9106,-1.13968
210000,45,1.66667,0,0,0
210000,46,-,-,-,-
210000,47,1.66667,0,0,0
210000,48,-,-,-,-
210000,49,-,-,-,-
220000,0,-,-,-,-
220000,1,1.66667,0,0,0
220000,2,-,-,-,-
220000,3,1.66667,0,0,0
220000,4,0.263889,1.15666,-14.7821,0.241357
220000,5,0.421296,-0.610783,-14.6527,0.230503
220000,6,0.5,1.21258,-15.0654,0.65593
220000,7,0.444444,0.170757,-17.33,-0.440136
220000,8,0.509259,-1.2816,-19.9664,-0.342474
220000,9,0.49537,-0.520128,-19.2225,-0.224634
220000,10,0.439815,0.803516,-20.3445,-0.117892
220000,11,0.555556,0.288499,-20.8616,-0.505463
220000,12,0.541667,-0.309528,-20.9061,-0.668955
220000,13,0.592593,0.670103,-23.1863,1.15703
